Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2021,Agricultural land (sq. km),AG.LND.AGRI.K2,277100
Kenya,KEN,2020,Agricultural land (sq. km),AG.LND.AGRI.K2,277100
Kenya,KEN,2019,Agricultural land (sq. km),AG.LND.AGRI.K2,277100
Kenya,KEN,2018,Agricultural land (sq. km),AG.LND.AGRI.K2,276990
Kenya,KEN,2017,Agricultural land (sq. km),AG.LND.AGRI.K2,276880
Kenya,KEN,2016,Agricultural land (sq. km),AG.LND.AGRI.K2,276770
Kenya,KEN,2015,Agricultural land (sq. km),AG.LND.AGRI.K2,276660
Kenya,KEN,2014,Agricultural land (sq. km),AG.LND.AGRI.K2,276540
Kenya,KEN,2013,Agricultural land (sq. km),AG.LND.AGRI.K2,276430
Kenya,KEN,2012,Agricultural land (sq. km),AG.LND.AGRI.K2,276320
Kenya,KEN,2011,Agricultural land (sq. km),AG.LND.AGRI.K2,276210
Kenya,KEN,2010,Agricultural land (sq. km),AG.LND.AGRI.K2,273100
Kenya,KEN,2009,Agricultural land (sq. km),AG.LND.AGRI.K2,272850
Kenya,KEN,2008,Agricultural land (sq. km),AG.LND.AGRI.K2,270850
Kenya,KEN,2007,Agricultural land (sq. km),AG.LND.AGRI.K2,270700
Kenya,KEN,2006,Agricultural land (sq. km),AG.LND.AGRI.K2,270540
Kenya,KEN,2005,Agricultural land (sq. km),AG.LND.AGRI.K2,270020
Kenya,KEN,2004,Agricultural land (sq. km),AG.LND.AGRI.K2,269920
Kenya,KEN,2003,Agricultural land (sq. km),AG.LND.AGRI.K2,268740
Kenya,KEN,2002,Agricultural land (sq. km),AG.LND.AGRI.K2,268180
Kenya,KEN,2001,Agricultural land (sq. km),AG.LND.AGRI.K2,268390
Kenya,KEN,2000,Agricultural land (sq. km),AG.LND.AGRI.K2,266710
Kenya,KEN,1999,Agricultural land (sq. km),AG.LND.AGRI.K2,268760
Kenya,KEN,1998,Agricultural land (sq. km),AG.LND.AGRI.K2,264580
Kenya,KEN,1997,Agricultural land (sq. km),AG.LND.AGRI.K2,265940
Kenya,KEN,1996,Agricultural land (sq. km),AG.LND.AGRI.K2,264510
Kenya,KEN,1995,Agricultural land (sq. km),AG.LND.AGRI.K2,272180
Kenya,KEN,1994,Agricultural land (sq. km),AG.LND.AGRI.K2,272320
Kenya,KEN,1993,Agricultural land (sq. km),AG.LND.AGRI.K2,268400
Kenya,KEN,1992,Agricultural land (sq. km),AG.LND.AGRI.K2,270720
Kenya,KEN,1991,Agricultural land (sq. km),AG.LND.AGRI.K2,268770
Kenya,KEN,1990,Agricultural land (sq. km),AG.LND.AGRI.K2,267700
Kenya,KEN,1989,Agricultural land (sq. km),AG.LND.AGRI.K2,270530
Kenya,KEN,1988,Agricultural land (sq. km),AG.LND.AGRI.K2,266620
Kenya,KEN,1987,Agricultural land (sq. km),AG.LND.AGRI.K2,264350
Kenya,KEN,1986,Agricultural land (sq. km),AG.LND.AGRI.K2,263730
Kenya,KEN,1985,Agricultural land (sq. km),AG.LND.AGRI.K2,263540
Kenya,KEN,1984,Agricultural land (sq. km),AG.LND.AGRI.K2,255050
Kenya,KEN,1983,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1982,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1981,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1980,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1979,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1978,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1977,Agricultural land (sq. km),AG.LND.AGRI.K2,255800
Kenya,KEN,1976,Agricultural land (sq. km),AG.LND.AGRI.K2,255780
Kenya,KEN,1975,Agricultural land (sq. km),AG.LND.AGRI.K2,255720
Kenya,KEN,1974,Agricultural land (sq. km),AG.LND.AGRI.K2,252650
Kenya,KEN,1973,Agricultural land (sq. km),AG.LND.AGRI.K2,252600
Kenya,KEN,1972,Agricultural land (sq. km),AG.LND.AGRI.K2,252550
Kenya,KEN,1971,Agricultural land (sq. km),AG.LND.AGRI.K2,252500
Kenya,KEN,1970,Agricultural land (sq. km),AG.LND.AGRI.K2,252450
Kenya,KEN,1969,Agricultural land (sq. km),AG.LND.AGRI.K2,252400
Kenya,KEN,1968,Agricultural land (sq. km),AG.LND.AGRI.K2,252350
Kenya,KEN,1967,Agricultural land (sq. km),AG.LND.AGRI.K2,252300
Kenya,KEN,1966,Agricultural land (sq. km),AG.LND.AGRI.K2,252250
Kenya,KEN,1965,Agricultural land (sq. km),AG.LND.AGRI.K2,252200
Kenya,KEN,1964,Agricultural land (sq. km),AG.LND.AGRI.K2,252150
Kenya,KEN,1963,Agricultural land (sq. km),AG.LND.AGRI.K2,252100
Kenya,KEN,1962,Agricultural land (sq. km),AG.LND.AGRI.K2,252050
Kenya,KEN,1961,Agricultural land (sq. km),AG.LND.AGRI.K2,252000
Kenya,KEN,2021,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.68749341
Kenya,KEN,2020,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.68749341
Kenya,KEN,2019,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.68749341
Kenya,KEN,2018,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.668166
Kenya,KEN,2017,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.6488386
Kenya,KEN,2016,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.62951119
Kenya,KEN,2015,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.61018379
Kenya,KEN,2014,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.58909934
Kenya,KEN,2013,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.56977194
Kenya,KEN,2012,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.55044453
Kenya,KEN,2011,Agricultural land (% of land area),AG.LND.AGRI.ZS,48.53111712
Kenya,KEN,2010,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.98467864
Kenya,KEN,2009,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.94075271
Kenya,KEN,2008,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.58934533
Kenya,KEN,2007,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.56298977
Kenya,KEN,2006,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.53487718
Kenya,KEN,2005,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.44351126
Kenya,KEN,2004,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.42594089
Kenya,KEN,2003,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.21861054
Kenya,KEN,2002,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.12021647
Kenya,KEN,2001,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.15711424
Kenya,KEN,2000,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.86193204
Kenya,KEN,1999,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.22212461
Kenya,KEN,1998,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.48768317
Kenya,KEN,1997,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.72664019
Kenya,KEN,1996,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.47538391
Kenya,KEN,1995,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.82303124
Kenya,KEN,1994,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.84762976
Kenya,KEN,1993,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.15887128
Kenya,KEN,1992,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.56650385
Kenya,KEN,1991,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.22388165
Kenya,KEN,1990,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.03587869
Kenya,KEN,1989,Agricultural land (% of land area),AG.LND.AGRI.ZS,47.53312015
Kenya,KEN,1988,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.84611871
Kenya,KEN,1987,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.44727132
Kenya,KEN,1986,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.33833503
Kenya,KEN,1985,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.30495133
Kenya,KEN,1984,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.81322697
Kenya,KEN,1983,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1982,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1981,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1980,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1979,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1978,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1977,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94500474
Kenya,KEN,1976,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.94149067
Kenya,KEN,1975,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.93094845
Kenya,KEN,1974,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.39153811
Kenya,KEN,1973,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.38275293
Kenya,KEN,1972,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.37396774
Kenya,KEN,1971,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.36518256
Kenya,KEN,1970,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.35639737
Kenya,KEN,1969,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.34761219
Kenya,KEN,1968,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.338827
Kenya,KEN,1967,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.33004182
Kenya,KEN,1966,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.32125663
Kenya,KEN,1965,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.31247145
Kenya,KEN,1964,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.30368626
Kenya,KEN,1963,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.29490108
Kenya,KEN,1962,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.28611589
Kenya,KEN,1961,Agricultural land (% of land area),AG.LND.AGRI.ZS,44.27733071
Kenya,KEN,2021,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2020,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2019,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2018,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2017,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2016,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2015,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2014,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2013,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2012,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2011,Arable land (hectares),AG.LND.ARBL.HA,5800000
Kenya,KEN,2010,Arable land (hectares),AG.LND.ARBL.HA,5500000
Kenya,KEN,2009,Arable land (hectares),AG.LND.ARBL.HA,5500000
Kenya,KEN,2008,Arable land (hectares),AG.LND.ARBL.HA,5300000
Kenya,KEN,2007,Arable land (hectares),AG.LND.ARBL.HA,5300000
Kenya,KEN,2006,Arable land (hectares),AG.LND.ARBL.HA,5310000
Kenya,KEN,2005,Arable land (hectares),AG.LND.ARBL.HA,5264000
Kenya,KEN,2004,Arable land (hectares),AG.LND.ARBL.HA,5258000
Kenya,KEN,2003,Arable land (hectares),AG.LND.ARBL.HA,5146000
Kenya,KEN,2002,Arable land (hectares),AG.LND.ARBL.HA,5091000
Kenya,KEN,2001,Arable land (hectares),AG.LND.ARBL.HA,5128000
Kenya,KEN,2000,Arable land (hectares),AG.LND.ARBL.HA,4891000
Kenya,KEN,1999,Arable land (hectares),AG.LND.ARBL.HA,5096000
Kenya,KEN,1998,Arable land (hectares),AG.LND.ARBL.HA,4678000
Kenya,KEN,1997,Arable land (hectares),AG.LND.ARBL.HA,4814000
Kenya,KEN,1996,Arable land (hectares),AG.LND.ARBL.HA,4671000
Kenya,KEN,1995,Arable land (hectares),AG.LND.ARBL.HA,5438000
Kenya,KEN,1994,Arable land (hectares),AG.LND.ARBL.HA,5452000
Kenya,KEN,1993,Arable land (hectares),AG.LND.ARBL.HA,5060000
Kenya,KEN,1992,Arable land (hectares),AG.LND.ARBL.HA,5292000
Kenya,KEN,1991,Arable land (hectares),AG.LND.ARBL.HA,5097000
Kenya,KEN,1990,Arable land (hectares),AG.LND.ARBL.HA,4990000
Kenya,KEN,1989,Arable land (hectares),AG.LND.ARBL.HA,5273000
Kenya,KEN,1988,Arable land (hectares),AG.LND.ARBL.HA,4882000
Kenya,KEN,1987,Arable land (hectares),AG.LND.ARBL.HA,4655000
Kenya,KEN,1986,Arable land (hectares),AG.LND.ARBL.HA,4593000
Kenya,KEN,1985,Arable land (hectares),AG.LND.ARBL.HA,4574000
Kenya,KEN,1984,Arable land (hectares),AG.LND.ARBL.HA,3725000
Kenya,KEN,1983,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1982,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1981,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1980,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1979,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1978,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1977,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1976,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1975,Arable land (hectares),AG.LND.ARBL.HA,3800000
Kenya,KEN,1974,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1973,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1972,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1971,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1970,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1969,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1968,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1967,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1966,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1965,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1964,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1963,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1962,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,1961,Arable land (hectares),AG.LND.ARBL.HA,3500000
Kenya,KEN,2021,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2020,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2019,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2018,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2017,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2016,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2015,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2014,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2013,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2012,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2011,Arable land (% of land area),AG.LND.ARBL.ZS,10.19081421
Kenya,KEN,2010,Arable land (% of land area),AG.LND.ARBL.ZS,9.663703131
Kenya,KEN,2009,Arable land (% of land area),AG.LND.ARBL.ZS,9.663703131
Kenya,KEN,2008,Arable land (% of land area),AG.LND.ARBL.ZS,9.312295744
Kenya,KEN,2007,Arable land (% of land area),AG.LND.ARBL.ZS,9.312295744
Kenya,KEN,2006,Arable land (% of land area),AG.LND.ARBL.ZS,9.329866114
Kenya,KEN,2005,Arable land (% of land area),AG.LND.ARBL.ZS,9.249042415
Kenya,KEN,2004,Arable land (% of land area),AG.LND.ARBL.ZS,9.238500193
Kenya,KEN,2003,Arable land (% of land area),AG.LND.ARBL.ZS,9.041712057
Kenya,KEN,2002,Arable land (% of land area),AG.LND.ARBL.ZS,8.945075025
Kenya,KEN,2001,Arable land (% of land area),AG.LND.ARBL.ZS,9.010085392
Kenya,KEN,2000,Arable land (% of land area),AG.LND.ARBL.ZS,8.593667639
Kenya,KEN,1999,Arable land (% of land area),AG.LND.ARBL.ZS,8.95386021
Kenya,KEN,1998,Arable land (% of land area),AG.LND.ARBL.ZS,8.219418772
Kenya,KEN,1997,Arable land (% of land area),AG.LND.ARBL.ZS,8.458375795
Kenya,KEN,1996,Arable land (% of land area),AG.LND.ARBL.ZS,8.207119514
Kenya,KEN,1995,Arable land (% of land area),AG.LND.ARBL.ZS,9.554766841
Kenya,KEN,1994,Arable land (% of land area),AG.LND.ARBL.ZS,9.579365358
Kenya,KEN,1993,Arable land (% of land area),AG.LND.ARBL.ZS,8.890606881
Kenya,KEN,1992,Arable land (% of land area),AG.LND.ARBL.ZS,9.298239449
Kenya,KEN,1991,Arable land (% of land area),AG.LND.ARBL.ZS,8.955617247
Kenya,KEN,1990,Arable land (% of land area),AG.LND.ARBL.ZS,8.767614295
Kenya,KEN,1989,Arable land (% of land area),AG.LND.ARBL.ZS,9.264855747
Kenya,KEN,1988,Arable land (% of land area),AG.LND.ARBL.ZS,8.577854306
Kenya,KEN,1987,Arable land (% of land area),AG.LND.ARBL.ZS,8.179006923
Kenya,KEN,1986,Arable land (% of land area),AG.LND.ARBL.ZS,8.070070633
Kenya,KEN,1985,Arable land (% of land area),AG.LND.ARBL.ZS,8.036686931
Kenya,KEN,1984,Arable land (% of land area),AG.LND.ARBL.ZS,6.544962575
Kenya,KEN,1983,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1982,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1981,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1980,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1979,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1978,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1977,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1976,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1975,Arable land (% of land area),AG.LND.ARBL.ZS,6.676740345
Kenya,KEN,1974,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1973,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1972,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1971,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1970,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1969,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1968,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1967,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1966,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1965,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1964,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1963,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1962,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,1961,Arable land (% of land area),AG.LND.ARBL.ZS,6.149629265
Kenya,KEN,2022,Land under cereal production (hectares),AG.LND.CREL.HA,2591448
Kenya,KEN,2021,Land under cereal production (hectares),AG.LND.CREL.HA,2668085
Kenya,KEN,2020,Land under cereal production (hectares),AG.LND.CREL.HA,2649080
Kenya,KEN,2019,Land under cereal production (hectares),AG.LND.CREL.HA,2874012
Kenya,KEN,2018,Land under cereal production (hectares),AG.LND.CREL.HA,2811780
Kenya,KEN,2017,Land under cereal production (hectares),AG.LND.CREL.HA,2602578
Kenya,KEN,2016,Land under cereal production (hectares),AG.LND.CREL.HA,2814068
Kenya,KEN,2015,Land under cereal production (hectares),AG.LND.CREL.HA,2551453
Kenya,KEN,2014,Land under cereal production (hectares),AG.LND.CREL.HA,2669565
Kenya,KEN,2013,Land under cereal production (hectares),AG.LND.CREL.HA,2730562
Kenya,KEN,2012,Land under cereal production (hectares),AG.LND.CREL.HA,2700291
Kenya,KEN,2011,Land under cereal production (hectares),AG.LND.CREL.HA,2679558
Kenya,KEN,2010,Land under cereal production (hectares),AG.LND.CREL.HA,2542199
Kenya,KEN,2009,Land under cereal production (hectares),AG.LND.CREL.HA,2332573
Kenya,KEN,2008,Land under cereal production (hectares),AG.LND.CREL.HA,2021880
Kenya,KEN,2007,Land under cereal production (hectares),AG.LND.CREL.HA,2038151
Kenya,KEN,2006,Land under cereal production (hectares),AG.LND.CREL.HA,2390855
Kenya,KEN,2005,Land under cereal production (hectares),AG.LND.CREL.HA,2177936
Kenya,KEN,2004,Land under cereal production (hectares),AG.LND.CREL.HA,1771599
Kenya,KEN,2003,Land under cereal production (hectares),AG.LND.CREL.HA,2102634
Kenya,KEN,2002,Land under cereal production (hectares),AG.LND.CREL.HA,2046310
Kenya,KEN,2001,Land under cereal production (hectares),AG.LND.CREL.HA,2055178
Kenya,KEN,2000,Land under cereal production (hectares),AG.LND.CREL.HA,1884669
Kenya,KEN,1999,Land under cereal production (hectares),AG.LND.CREL.HA,1962713
Kenya,KEN,1998,Land under cereal production (hectares),AG.LND.CREL.HA,1841097
Kenya,KEN,1997,Land under cereal production (hectares),AG.LND.CREL.HA,1932660
Kenya,KEN,1996,Land under cereal production (hectares),AG.LND.CREL.HA,1903025
Kenya,KEN,1995,Land under cereal production (hectares),AG.LND.CREL.HA,1842401
Kenya,KEN,1994,Land under cereal production (hectares),AG.LND.CREL.HA,1889290
Kenya,KEN,1993,Land under cereal production (hectares),AG.LND.CREL.HA,1737790
Kenya,KEN,1992,Land under cereal production (hectares),AG.LND.CREL.HA,1804764
Kenya,KEN,1991,Land under cereal production (hectares),AG.LND.CREL.HA,1707540
Kenya,KEN,1990,Land under cereal production (hectares),AG.LND.CREL.HA,1785368
Kenya,KEN,1989,Land under cereal production (hectares),AG.LND.CREL.HA,1834500
Kenya,KEN,1988,Land under cereal production (hectares),AG.LND.CREL.HA,1890731
Kenya,KEN,1987,Land under cereal production (hectares),AG.LND.CREL.HA,1846906
Kenya,KEN,1986,Land under cereal production (hectares),AG.LND.CREL.HA,1794808
Kenya,KEN,1985,Land under cereal production (hectares),AG.LND.CREL.HA,1784513
Kenya,KEN,1984,Land under cereal production (hectares),AG.LND.CREL.HA,1295163
Kenya,KEN,1983,Land under cereal production (hectares),AG.LND.CREL.HA,1619035
Kenya,KEN,1982,Land under cereal production (hectares),AG.LND.CREL.HA,1501439
Kenya,KEN,1981,Land under cereal production (hectares),AG.LND.CREL.HA,1427630
Kenya,KEN,1980,Land under cereal production (hectares),AG.LND.CREL.HA,1796750
Kenya,KEN,1979,Land under cereal production (hectares),AG.LND.CREL.HA,1853700
Kenya,KEN,1978,Land under cereal production (hectares),AG.LND.CREL.HA,1971500
Kenya,KEN,1977,Land under cereal production (hectares),AG.LND.CREL.HA,2048900
Kenya,KEN,1976,Land under cereal production (hectares),AG.LND.CREL.HA,2044704
Kenya,KEN,1975,Land under cereal production (hectares),AG.LND.CREL.HA,1881305
Kenya,KEN,1974,Land under cereal production (hectares),AG.LND.CREL.HA,1879861
Kenya,KEN,1973,Land under cereal production (hectares),AG.LND.CREL.HA,1872408
Kenya,KEN,1972,Land under cereal production (hectares),AG.LND.CREL.HA,1721646
Kenya,KEN,1971,Land under cereal production (hectares),AG.LND.CREL.HA,1580733
Kenya,KEN,1970,Land under cereal production (hectares),AG.LND.CREL.HA,1635144
Kenya,KEN,1969,Land under cereal production (hectares),AG.LND.CREL.HA,1783814
Kenya,KEN,1968,Land under cereal production (hectares),AG.LND.CREL.HA,1811404
Kenya,KEN,1967,Land under cereal production (hectares),AG.LND.CREL.HA,1623708
Kenya,KEN,1966,Land under cereal production (hectares),AG.LND.CREL.HA,1419048
Kenya,KEN,1965,Land under cereal production (hectares),AG.LND.CREL.HA,1569770
Kenya,KEN,1964,Land under cereal production (hectares),AG.LND.CREL.HA,1432536
Kenya,KEN,1963,Land under cereal production (hectares),AG.LND.CREL.HA,1369115
Kenya,KEN,1962,Land under cereal production (hectares),AG.LND.CREL.HA,1260197
Kenya,KEN,1961,Land under cereal production (hectares),AG.LND.CREL.HA,1105697
Kenya,KEN,2021,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2020,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2019,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2018,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2017,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2016,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2015,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2014,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2013,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2012,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2011,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2010,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2009,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2008,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2007,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2006,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2005,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2004,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2003,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2002,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2001,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,2000,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1999,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1998,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1997,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1996,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1995,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1994,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1993,Land area (sq. km),AG.LND.TOTL.K2,569140
Kenya,KEN,1992,Land area (sq. km),AG.LND.TOTL.K2,569140
